arm,seed,role,family,domain,domain_i,domain_j,metric,component,unit,mean,median,n,n_missing,n_batches,measurement_status,risk_reference,consistency_target,summary_scope,artifact
RC,42,core,domain_risk,0,,,excess,,CE + beta Brier,0.08729490595124662,0.06912467256188393,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,0,,,weight,,dimensionless,0.3492770205968991,0.3220658004283905,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,2,,,candidate_risk,,CE + beta Brier,0.9952109088301658,1.0186486840248108,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,2,,,reference_risk,,CE + beta Brier,0.9028331097364426,0.8912161290645599,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,2,,,excess,,CE + beta Brier,0.09237779874214902,0.08326327800750732,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,2,,,weight,,dimensionless,0.35725875772535803,0.3387066423892975,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,3,,,candidate_risk,,CE + beta Brier,0.9568956133723259,0.9670343399047852,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,3,,,reference_risk,,CE + beta Brier,0.9222612332701683,0.8979472815990448,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,3,,,excess,,CE + beta Brier,0.03463438071496785,0.02432044968008995,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,domain_risk,3,,,weight,,dimensionless,0.29346422137878836,0.26442819833755493,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_domains.csv
RC,42,core,reference_prior,,0,2,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.029796348690986633,-0.0015954971313476562,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_reference_prior.csv
RC,42,core,reference_prior,,0,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.10750884282588959,-0.06258046627044678,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_reference_prior.csv
RC,42,core,reference_prior,,2,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.07771249413490296,-0.056083083152770996,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_reference_prior.csv
RC,42,core,response,0,,,A,,squared probability L2 norm,0.040725000095553694,0.03181717358529568,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,b,,probability inner product,0.006864107281435281,0.008451704401522875,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,sqrt_A,,probability L2 norm,0.1887881300561354,0.17837368132511483,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,0.07179866722026443,0.05049676475451233,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_p0_squared_norm,,squared probability L2 norm,7.673261025556929e-14,5.007420259689477e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_q_squared_norm,,squared probability L2 norm,6.130752986230892e-07,3.9609783186733694e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_v_squared_norm,,squared probability L2 norm,6.130866321761852e-07,3.9619131086965353e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,4.395297310111346e-09,2.546585164964199e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_p0_mean_vector,1,signed probability; frozen class-order index,-1.3206154108047485e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_p0_mean_vector,2,signed probability; frozen class-order index,1.5795230865478515e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_q_mean_vector,0,signed probability; frozen class-order index,-1.402500260155648e-05,-1.2706499546766281e-05,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_q_mean_vector,1,signed probability; frozen class-order index,3.0566006898880005e-05,2.360716462135315e-05,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_q_mean_vector,2,signed probability; frozen class-order index,-1.6539715230464934e-05,-8.560717105865479e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_v_mean_vector,0,signed probability; frozen class-order index,-1.4029400481376798e-05,-1.2733042240142822e-05,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_v_mean_vector,1,signed probability; frozen class-order index,3.056732565164566e-05,2.360716462135315e-05,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,0,,,delta_v_mean_vector,2,signed probability; frozen class-order index,-1.6541294753551485e-05,-8.58306884765625e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,2,,,A,,squared probability L2 norm,0.04138930838252418,0.0329172033816576,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,2,,,b,,probability inner product,0.00412955671158852,0.0029139239341020584,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,2,,,sqrt_A,,probability L2 norm,0.1905828866029321,0.18143098736138646,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,2,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,0.05397838147965136,0.017765590818550045,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,2,,,delta_p0_squared_norm,,squared probability L2 norm,9.167975429702602e-14,5.964684380633557e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,2,,,delta_q_squared_norm,,squared probability L2 norm,8.067173074255418e-07,4.544527030247991e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,2,,,delta_v_squared_norm,,squared probability L2 norm,8.06696921193173e-07,4.5440422979936557e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
RC,42,core,response,2,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,-1.2498858268372714e-09,-1.6698322724550962e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_42/training_responses.csv
