arm,seed,role,branch,feature_dim,input_weight_parameters,metric,unit,mean,median,n,n_missing,n_batches,sampled_window_visits,measurement_status,derivation,summary_scope,artifact
RO,123,core,stft_short,64,192,effective_input_weight_norm,native weight coordinates,0.6390787583142519,0.6773548424243927,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_short,64,192,effective_output_weight_norm,native weight coordinates,2.425031001508236,2.5777748823165894,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,morlet,32,96,mean_scaled_squared_norm,scaled feature units squared,7.4996230082511905,7.552152156829834,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,morlet,32,96,mean_unscaled_squared_norm,native feature units squared,239.9879362640381,241.6688690185547,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,morlet,32,96,median_scaled_norm,scaled feature units,2.7576455357074736,2.773860216140747,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,morlet,32,96,median_unscaled_norm,native feature units,15.599598867260514,15.691322951173639,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,morlet,32,96,input_weight_gradient_norm,loss per native parameter coordinate,1.0215045248791574,0.9544688761234283,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,morlet,32,96,raw_input_weight_norm,native weight coordinates,0.4347208464741707,0.4624321460723877,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,morlet,32,96,effective_input_weight_norm,native weight coordinates,0.4347208464741707,0.4624321460723877,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,morlet,32,96,effective_output_weight_norm,native weight coordinates,2.425031001508236,2.5777748823165894,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_long,64,192,mean_scaled_squared_norm,scaled feature units squared,9.728675252914428,9.847698211669922,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_long,64,192,mean_unscaled_squared_norm,native feature units squared,622.6352161865234,630.252685546875,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_long,64,192,median_scaled_norm,scaled feature units,3.171041420698166,3.1943639516830444,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_long,64,192,median_unscaled_norm,native feature units,25.368331365585327,25.554911613464355,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_long,64,192,input_weight_gradient_norm,loss per native parameter coordinate,1.1562387243360281,1.0684467554092407,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_long,64,192,raw_input_weight_norm,native weight coordinates,0.6561342635154724,0.6948862969875336,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_long,64,192,effective_input_weight_norm,native weight coordinates,0.6561342635154724,0.6948862969875336,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_long,64,192,effective_output_weight_norm,native weight coordinates,2.425031001508236,2.5777748823165894,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,mexican_hat,32,96,mean_scaled_squared_norm,scaled feature units squared,5.901692845344543,5.915809154510498,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,mexican_hat,32,96,mean_unscaled_squared_norm,native feature units squared,188.8541710510254,189.30589294433594,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,mexican_hat,32,96,median_scaled_norm,scaled feature units,2.4217259526252746,2.4327341318130493,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,mexican_hat,32,96,median_unscaled_norm,native feature units,13.699350746214268,13.761622411431805,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,mexican_hat,32,96,input_weight_gradient_norm,loss per native parameter coordinate,0.9001823879107833,0.8353940546512604,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,mexican_hat,32,96,raw_input_weight_norm,native weight coordinates,0.4219455387741327,0.44320718944072723,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,mexican_hat,32,96,effective_input_weight_norm,native weight coordinates,0.4219455387741327,0.44320718944072723,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,mexican_hat,32,96,effective_output_weight_norm,native weight coordinates,2.425031001508236,2.5777748823165894,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stockwell,40,120,mean_scaled_squared_norm,scaled feature units squared,17.49382647228241,17.55169105529785,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stockwell,40,120,mean_unscaled_squared_norm,native feature units squared,699.7530588912964,702.0676422119141,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stockwell,40,120,median_scaled_norm,scaled feature units,4.212552909135819,4.2345545291900635,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stockwell,40,120,median_unscaled_norm,native feature units,26.64252391367503,26.781674376845135,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stockwell,40,120,input_weight_gradient_norm,loss per native parameter coordinate,1.5385057246685028,1.4323023557662964,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stockwell,40,120,raw_input_weight_norm,native weight coordinates,0.6346107162162662,0.6795802712440491,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
